sensor_id,sensor_type,timestamp,value_type,value,location,lat,lon,location_name
50,DHT22,3/1/2024 6:14,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:14,temperature,18.7,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
801,DHT22,3/1/2024 6:14,humidity,75.5,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:14,temperature,20.9,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
49,pms5003,3/1/2024 6:15,P2,58,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:15,P1,72,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:15,P0,45.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:15,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:15,temperature,18.7,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
79,SDS011,3/1/2024 6:15,P2,25.75,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:15,P1,25.75,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:15,P0,17,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
49,pms5003,3/1/2024 6:15,P2,63.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:15,P1,75.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:15,P0,47.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:15,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:15,temperature,18.7,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
80,DHT22,3/1/2024 6:15,humidity,78.4,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:15,temperature,20.5,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
49,pms5003,3/1/2024 6:16,P2,51.6,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:16,P1,66.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:16,P0,38.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:16,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:16,temperature,18.7,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:16,P2,53.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:16,P1,67.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:16,P0,38.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:16,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:16,temperature,18.7,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:17,P2,82,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:17,P1,91,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:17,P0,53,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:17,humidity,75.3,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:17,temperature,21.3,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:17,P2,58,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:17,P1,69.75,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:17,P0,44.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:17,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:17,temperature,18.7,3573,-1.289,36.825,Unknown
800,pms5003,3/1/2024 6:17,P2,14.25,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:17,P1,16.5,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:17,P0,10,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:17,humidity,75.4,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:17,temperature,21,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
49,pms5003,3/1/2024 6:17,P2,52.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:17,P1,67.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:17,P0,40.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:17,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:17,temperature,18.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:18,P2,48,3573,-1.289,36.825,Unknown
49,pms5003,3/1/2024 6:18,P1,63.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:18,P0,34.75,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:18,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:18,temperature,18.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
79,SDS011,3/1/2024 6:18,P2,26,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:18,P1,26,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:18,P0,18.75,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:19,humidity,78.1,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:19,temperature,20.6,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
49,pms5003,3/1/2024 6:19,P2,50.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:19,P1,61,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:19,P0,38,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:19,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:19,temperature,18.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:19,P2,46,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:19,P1,57.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:19,P0,32,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:19,humidity,99.9,3573,-1.289,36.825,Unknown
50,DHT22,3/1/2024 6:19,temperature,18.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:19,P2,118.25,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:19,P1,126.25,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:19,P0,77.5,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:20,P2,64.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:20,P1,78.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:20,P0,49.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:20,humidity,76.2,3626,-1.283,36.828,Unknown
4850,DHT22,3/1/2024 6:20,temperature,21,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:20,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:20,temperature,18.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
800,pms5003,3/1/2024 6:20,P2,22,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:20,P1,22,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:20,P0,15.5,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
49,pms5003,3/1/2024 6:20,P2,72.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:20,P1,77.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:20,P0,57.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:20,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:20,temperature,18.8,3573,-1.289,36.825,Unknown
801,DHT22,3/1/2024 6:20,humidity,75.4,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:20,temperature,21,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
49,pms5003,3/1/2024 6:21,P2,57.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:21,P1,69.6,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:21,P0,41.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:21,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:21,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:21,P2,64.4,3573,-1.289,36.825,Unknown
49,pms5003,3/1/2024 6:21,P1,74,3573,-1.289,36.825,Unknown
49,pms5003,3/1/2024 6:21,P0,49.6,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
79,SDS011,3/1/2024 6:21,P2,29.5,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:21,P1,30.5,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:21,P0,20.75,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
50,DHT22,3/1/2024 6:21,humidity,99.9,3573,-1.289,36.825,Unknown
50,DHT22,3/1/2024 6:21,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
80,DHT22,3/1/2024 6:22,humidity,77.8,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:22,temperature,20.6,76,-1.261,36.782,Unknown
49,pms5003,3/1/2024 6:22,P2,57,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:22,P1,70.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:22,P0,45.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:22,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:22,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:22,P2,120,3626,-1.283,36.828,Unknown
4849,pms5003,3/1/2024 6:22,P1,126,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:22,P0,85,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:22,P2,60.75,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:22,P1,72.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:22,P0,48.5,3573,-1.289,36.825,Unknown
50,DHT22,3/1/2024 6:22,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:22,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:23,humidity,76.5,3626,-1.283,36.828,Unknown
4850,DHT22,3/1/2024 6:23,temperature,21,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:23,P2,67.5,3573,-1.289,36.825,Unknown
49,pms5003,3/1/2024 6:23,P1,77,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:23,P0,49,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:23,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:23,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
800,pms5003,3/1/2024 6:23,P2,25.5,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:23,P1,28,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
800,pms5003,3/1/2024 6:23,P0,20,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:23,humidity,75.3,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
801,DHT22,3/1/2024 6:23,temperature,21,35,-1.297,36.743,"Riruta ward, Kawangware division, Dagoretti, Nairobi, 00505, Kenya"
49,pms5003,3/1/2024 6:24,P2,62.8,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:24,P1,74,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:24,P0,47.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:24,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:24,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:24,P2,69.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:24,P1,76.5,3573,-1.289,36.825,Unknown
49,pms5003,3/1/2024 6:24,P0,53,3573,-1.289,36.825,Unknown
50,DHT22,3/1/2024 6:24,humidity,99.9,3573,-1.289,36.825,Unknown
50,DHT22,3/1/2024 6:24,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
79,SDS011,3/1/2024 6:24,P2,30.2,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
79,SDS011,3/1/2024 6:24,P1,31,76,-1.261,36.782,Unknown
79,SDS011,3/1/2024 6:24,P0,20,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:25,humidity,77.7,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
80,DHT22,3/1/2024 6:25,temperature,20.7,76,-1.261,36.782,"St. Mary's School Nairobi Games Pitches, Muthangari Drive, Muthangari sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 97104, Kenya"
49,pms5003,3/1/2024 6:25,P2,71.4,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:25,P1,79.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:25,P0,55.2,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:25,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:25,temperature,18.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:25,P2,89.6,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:25,P1,93.2,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4849,pms5003,3/1/2024 6:25,P0,61.8,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:25,P2,56.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:25,P1,69.25,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:25,P0,44.75,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:25,humidity,99.9,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
50,DHT22,3/1/2024 6:25,temperature,19,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:25,humidity,76.1,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
4850,DHT22,3/1/2024 6:25,temperature,21.2,3626,-1.283,36.828,"River Road, City Centre sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:26,P2,56,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:26,P1,69,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
49,pms5003,3/1/2024 6:26,P0,41.5,3573,-1.289,36.825,"Barclays, Harambee Avenue, City Square sublocation, Starehe location, CBD division, Starehe, Nairobi, 00300, Kenya"
